Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1621051200000,2021-05-15 04:00:00,ZECBTC,0.0062,0.0063,0.00565,0.00589,222.99859858
1620964800000,2021-05-14 04:00:00,ZECBTC,0.00589,0.00629,0.00572,0.0062,226.63144812
1620878400000,2021-05-13 04:00:00,ZECBTC,0.0061,0.00617,0.00571,0.00589,420.08111815
1620792000000,2021-05-12 04:00:00,ZECBTC,0.00592,0.00675,0.00554,0.0061,1923.994466
1620705600000,2021-05-11 04:00:00,ZECBTC,0.00493,0.00607,0.00493,0.00592,733.96231056
1620619200000,2021-05-10 04:00:00,ZECBTC,0.0053,0.00551,0.00493,0.00493,179.17884265
1620532800000,2021-05-09 04:00:00,ZECBTC,0.00514,0.0056,0.005,0.0053,165.21270367
1620446400000,2021-05-08 04:00:00,ZECBTC,0.00554,0.00555,0.00507,0.00514,95.33165533
1620360000000,2021-05-07 04:00:00,ZECBTC,0.00543,0.0059,0.00537,0.00554,349.01010001
1620273600000,2021-05-06 04:00:00,ZECBTC,0.00509,0.00563,0.00502,0.00543,565.96791699
1620187200000,2021-05-05 04:00:00,ZECBTC,0.0047,0.00527,0.00465,0.00509,1802.97052914
1620100800000,2021-05-04 04:00:00,ZECBTC,0.00417,0.00472,0.00417,0.0047,181.09508707
1620014400000,2021-05-03 04:00:00,ZECBTC,0.00425,0.00445,0.00417,0.00417,93.4339283
1619928000000,2021-05-02 04:00:00,ZECBTC,0.00438,0.00438,0.00425,0.00425,9.364126
1619841600000,2021-05-01 04:00:00,ZECBTC,0.00436,0.00446,0.00428,0.00438,48.67510763
1619755200000,2021-04-30 04:00:00,ZECBTC,0.00433,0.00436,0.00418,0.00436,54.2485852
1619668800000,2021-04-29 04:00:00,ZECBTC,0.00433,0.00436,0.00424,0.00433,74.72285753
1619582400000,2021-04-28 04:00:00,ZECBTC,0.00431,0.00438,0.00422,0.00433,142.78352338
1619496000000,2021-04-27 04:00:00,ZECBTC,0.00424,0.0044,0.0041,0.00431,334.86284748
1619409600000,2021-04-26 04:00:00,ZECBTC,0.00408,0.00436,0.00403,0.00424,115.34376395
1619323200000,2021-04-25 04:00:00,ZECBTC,0.00405,0.00423,0.00402,0.00408,356.29326853
